1,2022-09-13 14:03:22
2,2022-09-13 14:03:25
3,2022-09-13 14:03:30
4,2022-09-13 14:03:37
5,2022-09-13 14:03:38
6,2022-09-13 14:03:39
7,2022-09-13 14:03:42
8,2022-09-13 14:03:45
9,2022-09-13 14:03:47
10,2022-09-13 14:03:52
11,2022-09-13 14:04:01
12,2022-09-13 14:04:04
13,2022-09-13 14:04:11
14,2022-09-13 14:04:19
15,2022-09-13 14:04:22
16,2022-09-13 14:04:28
17,2022-09-13 14:04:37
18,2022-09-13 14:04:49
19,2022-09-13 14:04:52
20,2022-09-13 14:04:59
21,2022-09-13 14:05:02
22,2022-09-13 14:05:07
23,2022-09-13 14:05:09
24,2022-09-13 14:05:12
25,2022-09-13 14:05:14
26,2022-09-13 14:05:18
27,2022-09-13 14:05:23
28,2022-09-13 14:05:29
29,2022-09-13 14:05:29
30,2022-09-13 14:05:31
31,2022-09-13 14:05:44
32,2022-09-13 14:05:47
33,2022-09-13 14:06:02
34,2022-09-13 14:06:04
35,2022-09-13 14:06:07
36,2022-09-13 14:06:12
37,2022-09-13 14:06:25
38,2022-09-13 14:06:34
39,2022-09-13 14:06:36
40,2022-09-13 14:06:40
41,2022-09-13 14:06:42
42,2022-09-13 14:06:59
43,2022-09-13 14:07:08
44,2022-09-13 14:07:10
45,2022-09-13 14:07:12
46,2022-09-13 14:07:14
47,2022-09-13 14:07:15
48,2022-09-13 14:07:18
49,2022-09-13 14:07:24
50,2022-09-13 14:07:32
51,2022-09-13 14:07:35
52,2022-09-13 14:07:38
53,2022-09-13 14:07:39
54,2022-09-13 14:07:41
55,2022-09-13 14:07:42
56,2022-09-13 14:07:45
57,2022-09-13 14:07:46
58,2022-09-13 14:07:49
59,2022-09-13 14:07:52
60,2022-09-13 14:08:02
61,2022-09-13 14:08:03
62,2022-09-13 14:08:22
63,2022-09-13 14:08:23
64,2022-09-13 14:08:27
65,2022-09-13 14:08:29
66,2022-09-13 14:08:30
67,2022-09-13 14:08:31
68,2022-09-13 14:08:34
69,2022-09-13 14:08:37
70,2022-09-13 14:08:42
71,2022-09-13 14:08:43
72,2022-09-13 14:08:45
73,2022-09-13 14:08:45
74,2022-09-13 14:08:48
75,2022-09-13 14:08:52
76,2022-09-13 14:08:58
77,2022-09-13 14:08:59
78,2022-09-13 14:09:00
79,2022-09-13 14:09:01
80,2022-09-13 14:09:01
81,2022-09-13 14:09:07
82,2022-09-13 14:09:15
83,2022-09-13 14:09:20
84,2022-09-13 14:09:23
85,2022-09-13 14:09:26
